transaction_id,timestamp,amount,sender_bank,receiver_bank,payment_method,upi_app,bank_health,latency_ms,payment_status,timeout,error_code
TXN0073491,2026-01-23 04:18:12,2725.51,AXIS,KOTAK,UPI,PhonePe,NORMAL,1139.81,SUCCESS,0,NONE
TXN0073492,2026-01-23 04:18:27,434.8,IDFC,SBI,UPI,PhonePe,NORMAL,1220.27,SUCCESS,0,NONE
TXN0073493,2026-01-23 04:21:01,103.82,IDFC,INDUSIND,UPI,GooglePay,NORMAL,963.24,SUCCESS,0,NONE
TXN0073494,2026-01-23 04:21:04,656.82,HDFC,CANARA,UPI,Paytm,NORMAL,945.23,SUCCESS,0,NONE
TXN0073495,2026-01-23 04:22:00,537.34,SBI,IDFC,UPI,Paytm,NORMAL,1067.21,SUCCESS,0,NONE
TXN0073496,2026-01-23 04:23:44,692.04,ICICI,BOB,UPI,Paytm,NORMAL,1510.16,SUCCESS,0,NONE
TXN0073497,2026-01-23 04:24:01,190.14,HDFC,HDFC,UPI,PhonePe,NORMAL,765.22,SUCCESS,0,NONE
TXN0073498,2026-01-23 04:28:24,574.98,ICICI,IDFC,UPI,Paytm,NORMAL,1427.57,SUCCESS,0,NONE
TXN0073499,2026-01-23 04:28:57,301.68,INDUSIND,BOB,UPI,Paytm,NORMAL,1174.3,SUCCESS,0,NONE
TXN0073500,2026-01-23 04:32:43,771.82,HDFC,SBI,UPI,Paytm,NORMAL,985.96,SUCCESS,0,NONE
TXN0073501,2026-01-23 04:33:13,525.08,BOB,CANARA,UPI,Paytm,NORMAL,654.01,FAILED,0,NETWORK_TIMEOUT
TXN0073502,2026-01-23 04:33:53,748.56,PNB,AXIS,UPI,GooglePay,NORMAL,1150.04,SUCCESS,0,NONE
TXN0073503,2026-01-23 04:39:54,40.28,CANARA,ICICI,UPI,PhonePe,NORMAL,1103.88,SUCCESS,0,NONE
TXN0073504,2026-01-23 04:40:30,307.0,PNB,CANARA,UPI,BHIM,NORMAL,716.66,SUCCESS,0,NONE
TXN0073505,2026-01-23 04:42:16,1024.72,IDFC,ICICI,UPI,PhonePe,NORMAL,964.97,SUCCESS,1,NONE
TXN0073506,2026-01-23 04:43:11,939.46,BOB,BOB,UPI,PhonePe,NORMAL,1221.9,SUCCESS,0,NONE
TXN0073507,2026-01-23 04:44:27,327.27,IDFC,SBI,UPI,PhonePe,NORMAL,581.74,SUCCESS,0,NONE
TXN0073508,2026-01-23 04:45:47,200.94,BOB,SBI,UPI,BHIM,NORMAL,1350.73,SUCCESS,0,NONE
TXN0073509,2026-01-23 04:48:40,212.35,PNB,INDUSIND,UPI,BHIM,NORMAL,1437.03,SUCCESS,0,NONE
TXN0073510,2026-01-23 04:49:16,167.6,KOTAK,AXIS,UPI,GooglePay,NORMAL,2237.22,SUCCESS,0,NONE
TXN0073511,2026-01-23 04:55:00,72.19,ICICI,BOB,UPI,BHIM,NORMAL,1356.26,SUCCESS,0,NONE
TXN0073512,2026-01-23 04:58:28,592.88,ICICI,ICICI,UPI,GooglePay,NORMAL,958.45,SUCCESS,0,NONE
TXN0073513,2026-01-23 05:01:52,336.07,PNB,AXIS,UPI,PhonePe,NORMAL,448.62,SUCCESS,0,NONE
TXN0073514,2026-01-23 05:02:48,530.3,IDFC,AXIS,UPI,GooglePay,NORMAL,579.73,SUCCESS,0,NONE
TXN0073515,2026-01-23 05:09:47,250.75,IDFC,KOTAK,UPI,GooglePay,NORMAL,1578.85,SUCCESS,0,NONE
TXN0073516,2026-01-23 05:11:07,273.38,ICICI,AXIS,UPI,PhonePe,NORMAL,1266.4,SUCCESS,0,NONE
TXN0073517,2026-01-23 05:12:43,2544.52,INDUSIND,CANARA,UPI,PhonePe,NORMAL,1244.1,SUCCESS,0,NONE
TXN0073518,2026-01-23 05:13:11,2541.7,PNB,IDFC,UPI,BHIM,NORMAL,1213.78,SUCCESS,0,NONE
TXN0073519,2026-01-23 05:16:04,960.56,AXIS,BOB,UPI,Paytm,NORMAL,1550.0,SUCCESS,0,NONE
TXN0073520,2026-01-23 05:19:59,258.46,CANARA,SBI,UPI,GooglePay,NORMAL,2616.94,SUCCESS,0,NONE
TXN0073521,2026-01-23 05:20:40,1308.5,IDFC,PNB,UPI,BHIM,NORMAL,656.79,SUCCESS,0,NONE
TXN0073522,2026-01-23 05:22:35,74.69,CANARA,PNB,UPI,PhonePe,NORMAL,924.92,SUCCESS,0,NONE
TXN0073523,2026-01-23 05:23:01,1860.85,BOB,KOTAK,UPI,Paytm,NORMAL,1274.02,SUCCESS,0,NONE
TXN0073524,2026-01-23 05:23:02,294.32,PNB,KOTAK,UPI,BHIM,NORMAL,639.81,SUCCESS,0,NONE
TXN0073525,2026-01-23 05:27:57,61.62,AXIS,ICICI,UPI,BHIM,NORMAL,689.4,SUCCESS,0,NONE
TXN0073526,2026-01-23 05:28:00,712.07,ICICI,HDFC,UPI,PhonePe,NORMAL,720.24,SUCCESS,0,NONE
TXN0073527,2026-01-23 05:29:44,1632.43,KOTAK,HDFC,UPI,PhonePe,NORMAL,936.08,SUCCESS,0,NONE
TXN0073528,2026-01-23 05:30:00,536.01,BOB,INDUSIND,UPI,Paytm,NORMAL,349.55,SUCCESS,0,NONE
TXN0073529,2026-01-23 05:34:24,436.6,BOB,BOB,UPI,PhonePe,NORMAL,1291.77,SUCCESS,0,NONE
TXN0073530,2026-01-23 05:37:35,123.91,BOB,INDUSIND,UPI,GooglePay,NORMAL,1465.47,SUCCESS,0,NONE
TXN0073531,2026-01-23 05:40:29,864.61,IDFC,PNB,UPI,BHIM,NORMAL,809.38,SUCCESS,0,NONE
TXN0073532,2026-01-23 05:42:21,781.34,HDFC,CANARA,UPI,BHIM,NORMAL,1328.23,SUCCESS,0,NONE
TXN0073533,2026-01-23 05:43:03,207.77,AXIS,BOB,UPI,PhonePe,NORMAL,1228.83,SUCCESS,0,NONE
TXN0073534,2026-01-23 05:44:42,464.01,CANARA,IDFC,UPI,Paytm,NORMAL,758.2,SUCCESS,0,NONE
TXN0073535,2026-01-23 05:45:26,384.02,AXIS,PNB,UPI,BHIM,NORMAL,1121.37,SUCCESS,0,NONE
TXN0073536,2026-01-23 05:47:05,321.69,PNB,KOTAK,UPI,BHIM,NORMAL,1336.59,SUCCESS,0,NONE
TXN0073537,2026-01-23 05:48:23,961.15,ICICI,BOB,UPI,PhonePe,NORMAL,1129.25,SUCCESS,1,NONE
TXN0073538,2026-01-23 05:49:15,29.29,ICICI,ICICI,UPI,BHIM,NORMAL,1375.95,SUCCESS,0,NONE
TXN0073539,2026-01-23 05:49:59,124.49,BOB,ICICI,UPI,BHIM,NORMAL,2293.91,SUCCESS,0,NONE
TXN0073540,2026-01-23 05:50:44,2597.07,BOB,AXIS,UPI,PhonePe,NORMAL,806.74,SUCCESS,0,NONE
TXN0073541,2026-01-23 05:51:44,1796.34,SBI,AXIS,UPI,PhonePe,NORMAL,1511.65,SUCCESS,1,NONE
TXN0073542,2026-01-23 05:54:10,192.82,IDFC,BOB,UPI,GooglePay,NORMAL,1445.11,SUCCESS,0,NONE
TXN0073543,2026-01-23 05:54:47,154.84,CANARA,ICICI,UPI,GooglePay,NORMAL,703.11,SUCCESS,0,NONE
TXN0073544,2026-01-23 05:55:52,187.91,KOTAK,KOTAK,UPI,GooglePay,NORMAL,830.88,SUCCESS,0,NONE
TXN0073545,2026-01-23 05:56:11,2644.56,IDFC,CANARA,UPI,PhonePe,NORMAL,1126.33,SUCCESS,0,NONE
TXN0073546,2026-01-23 05:57:54,293.05,AXIS,BOB,UPI,BHIM,NORMAL,1241.64,SUCCESS,0,NONE
TXN0073547,2026-01-23 06:00:58,239.93,KOTAK,INDUSIND,UPI,PhonePe,NORMAL,1590.63,SUCCESS,0,NONE
TXN0073548,2026-01-23 06:02:12,142.09,SBI,ICICI,UPI,GooglePay,NORMAL,894.2,SUCCESS,0,NONE
TXN0073549,2026-01-23 06:02:29,412.82,KOTAK,CANARA,UPI,Paytm,NORMAL,2711.08,SUCCESS,0,NONE
TXN0073550,2026-01-23 06:03:57,55.51,PNB,AXIS,UPI,PhonePe,NORMAL,570.42,SUCCESS,0,NONE
TXN0073551,2026-01-23 06:04:46,499.59,ICICI,BOB,UPI,BHIM,NORMAL,2081.73,SUCCESS,0,NONE
TXN0073552,2026-01-23 06:05:00,401.44,BOB,INDUSIND,UPI,BHIM,NORMAL,928.99,SUCCESS,0,NONE
TXN0073553,2026-01-23 06:06:52,2242.54,CANARA,HDFC,UPI,PhonePe,NORMAL,765.71,SUCCESS,0,NONE
TXN0073554,2026-01-23 06:07:48,72.5,AXIS,ICICI,UPI,GooglePay,NORMAL,468.4,SUCCESS,0,NONE
TXN0073555,2026-01-23 06:08:16,1829.88,BOB,BOB,UPI,GooglePay,NORMAL,1409.1,SUCCESS,0,NONE
TXN0073556,2026-01-23 06:08:20,610.99,CANARA,IDFC,UPI,GooglePay,NORMAL,1181.76,SUCCESS,0,NONE
TXN0073557,2026-01-23 06:09:53,240.1,AXIS,BOB,UPI,PhonePe,NORMAL,668.5,SUCCESS,0,NONE
TXN0073558,2026-01-23 06:10:28,224.15,ICICI,INDUSIND,UPI,GooglePay,NORMAL,989.6,SUCCESS,0,NONE
TXN0073559,2026-01-23 06:12:17,385.73,AXIS,PNB,UPI,BHIM,NORMAL,860.99,SUCCESS,0,NONE
TXN0073560,2026-01-23 06:13:09,1242.05,AXIS,AXIS,UPI,Paytm,NORMAL,947.34,SUCCESS,0,NONE
TXN0073561,2026-01-23 06:13:38,464.85,INDUSIND,BOB,UPI,PhonePe,NORMAL,1603.7,SUCCESS,0,NONE
TXN0073562,2026-01-23 06:14:20,338.19,KOTAK,AXIS,UPI,Paytm,NORMAL,938.89,SUCCESS,0,NONE
TXN0073563,2026-01-23 06:14:50,1395.98,ICICI,KOTAK,UPI,BHIM,NORMAL,757.73,SUCCESS,0,NONE
TXN0073564,2026-01-23 06:16:00,630.16,INDUSIND,AXIS,UPI,Paytm,NORMAL,1078.69,SUCCESS,0,NONE
TXN0073565,2026-01-23 06:16:04,193.65,BOB,INDUSIND,UPI,GooglePay,NORMAL,833.1,SUCCESS,0,NONE
TXN0073566,2026-01-23 06:17:09,435.77,BOB,SBI,UPI,Paytm,NORMAL,537.36,SUCCESS,0,NONE
TXN0073567,2026-01-23 06:19:34,129.76,ICICI,ICICI,UPI,PhonePe,NORMAL,1160.05,SUCCESS,0,NONE
TXN0073568,2026-01-23 06:20:18,490.53,IDFC,PNB,UPI,BHIM,NORMAL,1387.17,SUCCESS,0,NONE
TXN0073569,2026-01-23 06:21:44,724.82,AXIS,CANARA,UPI,BHIM,NORMAL,1058.62,SUCCESS,0,NONE
TXN0073570,2026-01-23 06:23:52,96.46,IDFC,HDFC,UPI,Paytm,NORMAL,898.25,SUCCESS,0,NONE
TXN0073571,2026-01-23 06:26:51,434.41,INDUSIND,BOB,UPI,Paytm,NORMAL,859.81,SUCCESS,0,NONE
TXN0073572,2026-01-23 06:28:48,298.66,SBI,KOTAK,UPI,BHIM,NORMAL,837.37,SUCCESS,0,NONE
TXN0073573,2026-01-23 06:30:41,915.41,HDFC,CANARA,UPI,GooglePay,NORMAL,943.62,SUCCESS,0,NONE
TXN0073574,2026-01-23 06:30:56,126.72,HDFC,ICICI,UPI,GooglePay,NORMAL,1618.99,SUCCESS,0,NONE
TXN0073575,2026-01-23 06:31:40,161.81,SBI,SBI,UPI,BHIM,NORMAL,865.73,SUCCESS,0,NONE
TXN0073576,2026-01-23 06:32:45,1807.15,INDUSIND,KOTAK,UPI,PhonePe,NORMAL,1451.3,SUCCESS,0,NONE
TXN0073577,2026-01-23 06:32:48,277.19,AXIS,SBI,UPI,GooglePay,NORMAL,1010.95,SUCCESS,0,NONE
TXN0073578,2026-01-23 06:33:16,1194.58,IDFC,CANARA,UPI,Paytm,NORMAL,1079.16,SUCCESS,0,NONE
TXN0073579,2026-01-23 06:34:21,238.65,SBI,CANARA,UPI,Paytm,NORMAL,883.78,SUCCESS,0,NONE
TXN0073580,2026-01-23 06:34:32,3055.72,PNB,HDFC,UPI,BHIM,NORMAL,2211.19,SUCCESS,0,NONE
TXN0073581,2026-01-23 06:37:19,428.05,INDUSIND,KOTAK,UPI,BHIM,NORMAL,776.94,SUCCESS,0,NONE
TXN0073582,2026-01-23 06:37:27,104.63,INDUSIND,IDFC,UPI,GooglePay,NORMAL,831.66,SUCCESS,0,NONE
TXN0073583,2026-01-23 06:37:46,1628.56,CANARA,BOB,UPI,BHIM,NORMAL,724.54,SUCCESS,0,NONE
TXN0073584,2026-01-23 06:38:13,361.78,PNB,HDFC,UPI,PhonePe,NORMAL,752.72,SUCCESS,0,NONE
TXN0073585,2026-01-23 06:40:09,1670.22,IDFC,KOTAK,UPI,BHIM,NORMAL,1363.09,SUCCESS,0,NONE
TXN0073586,2026-01-23 06:40:21,320.57,INDUSIND,BOB,UPI,BHIM,NORMAL,2132.95,SUCCESS,0,NONE
TXN0073587,2026-01-23 06:40:50,1680.89,HDFC,AXIS,UPI,PhonePe,NORMAL,722.28,SUCCESS,0,NONE
TXN0073588,2026-01-23 06:41:22,681.82,BOB,IDFC,UPI,BHIM,NORMAL,1166.12,SUCCESS,0,NONE
TXN0073589,2026-01-23 06:43:51,415.92,CANARA,BOB,UPI,Paytm,NORMAL,1086.0,SUCCESS,0,NONE
TXN0073590,2026-01-23 06:45:16,494.44,HDFC,PNB,UPI,Paytm,NORMAL,1678.8,SUCCESS,0,NONE
TXN0073591,2026-01-23 06:46:09,331.55,PNB,IDFC,UPI,BHIM,NORMAL,945.72,SUCCESS,0,NONE
TXN0073592,2026-01-23 06:46:46,231.62,SBI,IDFC,UPI,BHIM,NORMAL,1442.98,SUCCESS,0,NONE
TXN0073593,2026-01-23 06:46:49,919.28,SBI,PNB,UPI,Paytm,NORMAL,748.2,SUCCESS,0,NONE
TXN0073594,2026-01-23 06:46:58,669.59,BOB,ICICI,UPI,PhonePe,NORMAL,743.43,SUCCESS,0,NONE
TXN0073595,2026-01-23 06:47:06,86.8,BOB,PNB,UPI,Paytm,NORMAL,835.45,SUCCESS,0,NONE
TXN0073596,2026-01-23 06:48:48,78.67,SBI,AXIS,UPI,BHIM,NORMAL,1276.64,SUCCESS,0,NONE
TXN0073597,2026-01-23 06:51:23,1322.67,BOB,ICICI,UPI,Paytm,NORMAL,1023.76,SUCCESS,0,NONE
TXN0073598,2026-01-23 06:52:08,762.89,INDUSIND,PNB,UPI,GooglePay,NORMAL,558.5,SUCCESS,0,NONE
TXN0073599,2026-01-23 06:53:06,1713.41,ICICI,HDFC,UPI,GooglePay,NORMAL,1494.56,SUCCESS,0,NONE
TXN0073600,2026-01-23 06:54:52,420.62,CANARA,CANARA,UPI,GooglePay,NORMAL,1348.57,SUCCESS,0,NONE
TXN0073601,2026-01-23 06:57:48,313.8,INDUSIND,CANARA,UPI,Paytm,NORMAL,838.08,SUCCESS,0,NONE
TXN0073602,2026-01-23 06:58:12,968.64,ICICI,IDFC,UPI,BHIM,NORMAL,1298.61,SUCCESS,0,NONE
TXN0073603,2026-01-23 07:01:09,614.22,INDUSIND,IDFC,UPI,BHIM,NORMAL,954.24,SUCCESS,0,NONE
TXN0073604,2026-01-23 07:05:44,461.23,IDFC,AXIS,UPI,PhonePe,NORMAL,1078.07,SUCCESS,0,NONE
TXN0073605,2026-01-23 07:05:54,553.79,PNB,ICICI,UPI,BHIM,NORMAL,886.83,SUCCESS,0,NONE
TXN0073606,2026-01-23 07:06:02,1258.82,KOTAK,INDUSIND,UPI,Paytm,NORMAL,2422.98,SUCCESS,0,NONE
TXN0073607,2026-01-23 07:06:21,722.25,SBI,AXIS,UPI,BHIM,NORMAL,868.54,SUCCESS,0,NONE
TXN0073608,2026-01-23 07:06:29,364.75,SBI,KOTAK,UPI,BHIM,NORMAL,822.99,SUCCESS,0,NONE
TXN0073609,2026-01-23 07:07:09,950.73,AXIS,ICICI,UPI,Paytm,NORMAL,953.23,SUCCESS,0,NONE
TXN0073610,2026-01-23 07:07:36,233.23,KOTAK,KOTAK,UPI,PhonePe,NORMAL,918.54,SUCCESS,0,NONE
TXN0073611,2026-01-23 07:07:59,137.42,IDFC,INDUSIND,UPI,BHIM,NORMAL,729.29,SUCCESS,0,NONE
TXN0073612,2026-01-23 07:08:14,122.7,SBI,ICICI,UPI,BHIM,NORMAL,1055.3,SUCCESS,0,NONE
TXN0073613,2026-01-23 07:09:25,93.04,PNB,HDFC,UPI,BHIM,NORMAL,1158.28,SUCCESS,0,NONE
TXN0073614,2026-01-23 07:09:58,1794.57,PNB,PNB,UPI,BHIM,NORMAL,1103.44,SUCCESS,0,NONE
TXN0073615,2026-01-23 07:10:29,519.83,HDFC,KOTAK,UPI,BHIM,NORMAL,435.58,SUCCESS,0,NONE
TXN0073616,2026-01-23 07:10:51,596.04,PNB,BOB,UPI,GooglePay,NORMAL,978.19,SUCCESS,0,NONE
TXN0073617,2026-01-23 07:12:12,513.32,HDFC,PNB,UPI,PhonePe,NORMAL,1245.03,SUCCESS,0,NONE
TXN0073618,2026-01-23 07:13:55,623.92,IDFC,SBI,UPI,BHIM,NORMAL,591.76,SUCCESS,0,NONE
TXN0073619,2026-01-23 07:15:17,157.87,AXIS,AXIS,UPI,Paytm,NORMAL,763.88,SUCCESS,0,NONE
TXN0073620,2026-01-23 07:15:48,125.95,BOB,ICICI,UPI,PhonePe,NORMAL,937.65,SUCCESS,0,NONE
TXN0073621,2026-01-23 07:16:09,520.72,INDUSIND,BOB,UPI,PhonePe,NORMAL,796.87,SUCCESS,0,NONE
TXN0073622,2026-01-23 07:18:29,155.84,CANARA,KOTAK,UPI,PhonePe,NORMAL,867.54,SUCCESS,0,NONE
TXN0073623,2026-01-23 07:18:35,240.71,CANARA,SBI,UPI,PhonePe,NORMAL,1119.35,SUCCESS,0,NONE
TXN0073624,2026-01-23 07:18:41,140.81,HDFC,IDFC,UPI,Paytm,NORMAL,962.13,SUCCESS,0,NONE
TXN0073625,2026-01-23 07:18:42,120.0,ICICI,INDUSIND,UPI,Paytm,NORMAL,1241.5,SUCCESS,0,NONE
TXN0073626,2026-01-23 07:19:20,404.1,PNB,ICICI,UPI,PhonePe,NORMAL,1608.55,SUCCESS,0,NONE
TXN0073627,2026-01-23 07:19:51,456.64,ICICI,INDUSIND,UPI,Paytm,NORMAL,744.32,SUCCESS,0,NONE
TXN0073628,2026-01-23 07:20:25,473.59,ICICI,INDUSIND,UPI,BHIM,NORMAL,1694.55,SUCCESS,0,NONE
TXN0073629,2026-01-23 07:20:36,117.06,IDFC,PNB,UPI,GooglePay,NORMAL,813.81,SUCCESS,0,NONE
TXN0073630,2026-01-23 07:20:57,171.82,INDUSIND,HDFC,UPI,BHIM,NORMAL,959.55,SUCCESS,0,NONE
TXN0073631,2026-01-23 07:21:01,2375.13,INDUSIND,ICICI,UPI,BHIM,NORMAL,624.4,SUCCESS,0,NONE
TXN0073632,2026-01-23 07:22:41,135.95,KOTAK,AXIS,UPI,BHIM,NORMAL,984.26,SUCCESS,0,NONE
TXN0073633,2026-01-23 07:23:01,102.36,HDFC,BOB,UPI,BHIM,NORMAL,888.07,SUCCESS,0,NONE
TXN0073634,2026-01-23 07:23:54,399.48,HDFC,AXIS,UPI,BHIM,NORMAL,693.81,SUCCESS,0,NONE
TXN0073635,2026-01-23 07:23:57,822.24,HDFC,HDFC,UPI,Paytm,NORMAL,1309.41,SUCCESS,0,NONE
TXN0073636,2026-01-23 07:25:33,3236.62,BOB,PNB,UPI,PhonePe,NORMAL,844.82,SUCCESS,0,NONE
TXN0073637,2026-01-23 07:25:39,315.49,IDFC,PNB,UPI,GooglePay,NORMAL,1074.72,SUCCESS,0,NONE
TXN0073638,2026-01-23 07:26:04,689.47,AXIS,INDUSIND,UPI,BHIM,NORMAL,963.9,SUCCESS,0,NONE
TXN0073639,2026-01-23 07:28:26,72.39,ICICI,AXIS,UPI,BHIM,NORMAL,1438.1,SUCCESS,0,NONE
TXN0073640,2026-01-23 07:29:03,526.85,AXIS,PNB,UPI,Paytm,NORMAL,1101.37,SUCCESS,0,NONE
TXN0073641,2026-01-23 07:31:20,1434.28,ICICI,IDFC,UPI,Paytm,NORMAL,1005.4,SUCCESS,0,NONE
TXN0073642,2026-01-23 07:32:00,183.06,PNB,CANARA,UPI,Paytm,NORMAL,816.29,FAILED,0,INVALID_UPI
TXN0073643,2026-01-23 07:32:08,442.41,KOTAK,BOB,UPI,PhonePe,NORMAL,930.64,SUCCESS,0,NONE
TXN0073644,2026-01-23 07:36:30,2974.86,ICICI,HDFC,UPI,GooglePay,NORMAL,1696.12,SUCCESS,0,NONE
TXN0073645,2026-01-23 07:37:01,811.02,INDUSIND,ICICI,UPI,GooglePay,NORMAL,497.03,SUCCESS,0,NONE
TXN0073646,2026-01-23 07:38:34,170.96,IDFC,KOTAK,UPI,PhonePe,NORMAL,709.89,SUCCESS,0,NONE
TXN0073647,2026-01-23 07:39:33,628.4,BOB,ICICI,UPI,BHIM,NORMAL,1252.93,SUCCESS,0,NONE
TXN0073648,2026-01-23 07:43:58,688.25,HDFC,KOTAK,UPI,GooglePay,NORMAL,1457.97,SUCCESS,0,NONE
TXN0073649,2026-01-23 07:45:14,264.17,SBI,INDUSIND,UPI,BHIM,NORMAL,816.21,SUCCESS,0,NONE
TXN0073650,2026-01-23 07:45:24,561.29,BOB,KOTAK,UPI,BHIM,NORMAL,952.77,SUCCESS,0,NONE
TXN0073651,2026-01-23 07:45:36,745.17,HDFC,HDFC,UPI,Paytm,NORMAL,938.75,SUCCESS,0,NONE
TXN0073652,2026-01-23 07:46:01,4355.35,IDFC,KOTAK,UPI,GooglePay,NORMAL,670.03,SUCCESS,0,NONE
TXN0073653,2026-01-23 07:47:13,1577.94,ICICI,ICICI,UPI,PhonePe,NORMAL,1304.85,SUCCESS,0,NONE
TXN0073654,2026-01-23 07:48:51,425.38,PNB,SBI,UPI,BHIM,NORMAL,690.39,SUCCESS,0,NONE
TXN0073655,2026-01-23 07:49:03,6746.12,IDFC,HDFC,UPI,PhonePe,NORMAL,1061.26,SUCCESS,0,NONE
TXN0073656,2026-01-23 07:49:58,368.93,IDFC,CANARA,UPI,BHIM,NORMAL,1002.22,SUCCESS,0,NONE
TXN0073657,2026-01-23 07:50:20,1081.54,INDUSIND,SBI,UPI,GooglePay,NORMAL,1665.77,SUCCESS,0,NONE
TXN0073658,2026-01-23 07:52:21,558.95,PNB,IDFC,UPI,GooglePay,NORMAL,1305.54,SUCCESS,0,NONE
TXN0073659,2026-01-23 07:52:26,273.13,PNB,AXIS,UPI,PhonePe,NORMAL,1209.62,SUCCESS,0,NONE
TXN0073660,2026-01-23 07:53:48,917.42,IDFC,IDFC,UPI,PhonePe,NORMAL,1318.95,SUCCESS,0,NONE
TXN0073661,2026-01-23 07:55:48,294.73,AXIS,CANARA,UPI,GooglePay,NORMAL,807.56,SUCCESS,0,NONE
TXN0073662,2026-01-23 07:55:51,170.88,KOTAK,INDUSIND,UPI,GooglePay,NORMAL,1598.07,SUCCESS,0,NONE
TXN0073663,2026-01-23 07:56:21,554.06,IDFC,ICICI,UPI,BHIM,NORMAL,672.25,SUCCESS,0,NONE
TXN0073664,2026-01-23 07:56:56,414.98,HDFC,INDUSIND,UPI,BHIM,NORMAL,914.23,SUCCESS,0,NONE
TXN0073665,2026-01-23 07:57:01,334.97,ICICI,BOB,UPI,GooglePay,NORMAL,844.51,SUCCESS,0,NONE
TXN0073666,2026-01-23 07:57:32,45.95,INDUSIND,KOTAK,UPI,PhonePe,NORMAL,1274.71,SUCCESS,0,NONE
TXN0073667,2026-01-23 07:59:47,715.88,PNB,CANARA,UPI,GooglePay,NORMAL,926.78,SUCCESS,0,NONE
TXN0073668,2026-01-23 08:00:05,3465.98,ICICI,IDFC,UPI,GooglePay,NORMAL,798.1,SUCCESS,0,NONE
TXN0073669,2026-01-23 08:00:43,313.06,INDUSIND,KOTAK,UPI,Paytm,NORMAL,531.28,SUCCESS,0,NONE
TXN0073670,2026-01-23 08:01:33,187.27,HDFC,AXIS,UPI,GooglePay,NORMAL,622.44,SUCCESS,0,NONE
TXN0073671,2026-01-23 08:01:38,228.33,INDUSIND,CANARA,UPI,GooglePay,NORMAL,2426.89,SUCCESS,0,NONE
TXN0073672,2026-01-23 08:01:54,815.85,ICICI,AXIS,UPI,PhonePe,NORMAL,1157.82,SUCCESS,0,NONE
TXN0073673,2026-01-23 08:02:13,11.66,BOB,ICICI,UPI,Paytm,NORMAL,534.22,SUCCESS,0,NONE
TXN0073674,2026-01-23 08:02:45,382.19,HDFC,CANARA,UPI,Paytm,NORMAL,1639.01,SUCCESS,0,NONE
TXN0073675,2026-01-23 08:03:18,1226.04,HDFC,IDFC,UPI,PhonePe,NORMAL,1096.87,SUCCESS,0,NONE
TXN0073676,2026-01-23 08:03:26,1569.46,PNB,INDUSIND,UPI,Paytm,NORMAL,1372.23,SUCCESS,0,NONE
TXN0073677,2026-01-23 08:03:37,276.7,PNB,PNB,UPI,BHIM,NORMAL,1415.9,SUCCESS,0,NONE
TXN0073678,2026-01-23 08:03:40,579.98,IDFC,HDFC,UPI,PhonePe,NORMAL,931.5,SUCCESS,0,NONE
TXN0073679,2026-01-23 08:03:40,710.39,IDFC,PNB,UPI,BHIM,NORMAL,892.97,SUCCESS,0,NONE
TXN0073680,2026-01-23 08:03:50,194.34,INDUSIND,ICICI,UPI,Paytm,NORMAL,505.56,SUCCESS,0,NONE
TXN0073681,2026-01-23 08:04:07,1046.01,ICICI,HDFC,UPI,PhonePe,NORMAL,1263.37,SUCCESS,0,NONE
TXN0073682,2026-01-23 08:04:48,373.68,KOTAK,AXIS,UPI,PhonePe,NORMAL,675.29,SUCCESS,0,NONE
TXN0073683,2026-01-23 08:06:51,610.35,AXIS,SBI,UPI,Paytm,NORMAL,916.19,SUCCESS,0,NONE
TXN0073684,2026-01-23 08:07:20,355.77,ICICI,HDFC,UPI,Paytm,NORMAL,778.1,SUCCESS,0,NONE
TXN0073685,2026-01-23 08:07:41,121.66,HDFC,KOTAK,UPI,PhonePe,NORMAL,1071.01,SUCCESS,0,NONE
TXN0073686,2026-01-23 08:08:26,45.59,BOB,HDFC,UPI,GooglePay,NORMAL,980.04,SUCCESS,0,NONE
TXN0073687,2026-01-23 08:08:26,172.1,ICICI,ICICI,UPI,GooglePay,NORMAL,1120.55,SUCCESS,0,NONE
TXN0073688,2026-01-23 08:08:45,640.31,INDUSIND,CANARA,UPI,GooglePay,NORMAL,1118.14,SUCCESS,0,NONE
TXN0073689,2026-01-23 08:09:39,806.58,INDUSIND,PNB,UPI,Paytm,NORMAL,2268.48,SUCCESS,0,NONE
TXN0073690,2026-01-23 08:10:06,227.43,ICICI,AXIS,UPI,GooglePay,NORMAL,1507.94,SUCCESS,0,NONE
TXN0073691,2026-01-23 08:10:31,366.24,SBI,INDUSIND,UPI,BHIM,NORMAL,943.25,SUCCESS,0,NONE
TXN0073692,2026-01-23 08:10:33,1174.84,CANARA,HDFC,UPI,GooglePay,NORMAL,1004.58,FAILED,0,BANK_SERVER_ERROR
TXN0073693,2026-01-23 08:10:42,1894.83,PNB,IDFC,UPI,Paytm,NORMAL,1329.28,SUCCESS,0,NONE
TXN0073694,2026-01-23 08:12:33,1908.19,BOB,IDFC,UPI,PhonePe,NORMAL,812.69,SUCCESS,0,NONE
TXN0073695,2026-01-23 08:12:44,681.94,INDUSIND,HDFC,UPI,Paytm,NORMAL,1273.82,SUCCESS,0,NONE
TXN0073696,2026-01-23 08:14:33,1530.58,PNB,IDFC,UPI,Paytm,NORMAL,1353.81,SUCCESS,1,NONE
TXN0073697,2026-01-23 08:14:50,127.84,CANARA,AXIS,UPI,PhonePe,NORMAL,1614.96,SUCCESS,0,NONE
